Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
03301,="11:49:42.586",0x10BB7A8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03302,="11:49:42.616",0x10BB8A1,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03303,="11:49:42.646",0x10BB99C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03304,="11:49:42.646",0x10BBA94,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03305,="11:49:42.676",0x10BBB8F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03306,="11:49:42.706",0x10BBC88,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03307,="11:49:42.735",0x10BBD80,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03308,="11:49:42.764",0x10BBE7A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03309,="11:49:42.795",0x10BBF76,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03310,="11:49:42.795",0x10BBF99,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
03311,="11:49:42.795",0x10BBF9F,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
03312,="11:49:42.795",0x10BBFA5,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
03313,="11:49:42.795",0x10BC06E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03314,="11:49:42.826",0x10BC169,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03315,="11:49:42.856",0x10BC261,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03316,="11:49:42.885",0x10BC35D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03317,="11:49:42.914",0x10BC454,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03318,="11:49:42.945",0x10BC550,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03319,="11:49:42.976",0x10BC648,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03320,="11:49:42.976",0x10BC743,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03321,="11:49:43.006",0x10BC83B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03322,="11:49:43.035",0x10BC937,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03323,="11:49:43.065",0x10BCA2E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03324,="11:49:43.095",0x10BCB2A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03325,="11:49:43.095",0x10BCC22,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03326,="11:49:43.125",0x10BCD1E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03327,="11:49:43.155",0x10BCE16,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03328,="11:49:43.185",0x10BCF0E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03329,="11:49:43.215",0x10BD009,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03330,="11:49:43.245",0x10BD104,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03331,="11:49:43.245",0x10BD1FD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03332,="11:49:43.276",0x10BD2F8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03333,="11:49:43.276",0x10BD305,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
03334,="11:49:43.276",0x10BD30B,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03335,="11:49:43.276",0x10BD311,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03336,="11:49:43.305",0x10BD3EF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03337,="11:49:43.336",0x10BD4EB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03338,="11:49:43.365",0x10BD5E3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03339,="11:49:43.395",0x10BD6DD,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03340,="11:49:43.426",0x10BD7D7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03341,="11:49:43.426",0x10BD8D2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03342,="11:49:43.455",0x10BD9CA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03343,="11:49:43.485",0x10BDAC5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03344,="11:49:43.515",0x10BDBBD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03345,="11:49:43.546",0x10BDCB9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03346,="11:49:43.546",0x10BDDB0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03347,="11:49:43.575",0x10BDEAC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03348,="11:49:43.606",0x10BDFA5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03349,="11:49:43.636",0x10BE09F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03350,="11:49:43.665",0x10BE197,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03351,="11:49:43.696",0x10BE293,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03352,="11:49:43.696",0x10BE38A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03353,="11:49:43.725",0x10BE486,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03354,="11:49:43.755",0x10BE57F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03355,="11:49:43.785",0x10BE672,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
03356,="11:49:43.785",0x10BE677,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
03357,="11:49:43.785",0x10BE67D,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
03358,="11:49:43.785",0x10BE683,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03359,="11:49:43.815",0x10BE771,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03360,="11:49:43.845",0x10BE86D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03361,="11:49:43.874",0x10BE964,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03362,="11:49:43.874",0x10BEA60,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03363,="11:49:43.904",0x10BEB58,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03364,="11:49:43.935",0x10BEC54,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03365,="11:49:43.965",0x10BED4C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03366,="11:49:43.995",0x10BEE47,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03367,="11:49:43.995",0x10BEF40,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03368,="11:49:44.025",0x10BF03B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03369,="11:49:44.055",0x10BF132,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03370,="11:49:44.085",0x10BF22E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03371,="11:49:44.116",0x10BF325,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03372,="11:49:44.145",0x10BF421,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03373,="11:49:44.176",0x10BF519,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03374,="11:49:44.176",0x10BF615,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03375,="11:49:44.206",0x10BF70D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03376,="11:49:44.236",0x10BF808,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03377,="11:49:44.266",0x10BF900,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03378,="11:49:44.296",0x10BF9DE,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
03379,="11:49:44.296",0x10BF9E3,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03380,="11:49:44.296",0x10BF9E9,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03381,="11:49:44.296",0x10BF9FB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03382,="11:49:44.296",0x10BFAF4,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03383,="11:49:44.325",0x10BFBEF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03384,="11:49:44.356",0x10BFCE7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03385,="11:49:44.385",0x10BFDE2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03386,="11:49:44.415",0x10BFEDB,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03387,="11:49:44.445",0x10BFFD6,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03388,="11:49:44.475",0x10C00CE,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03389,="11:49:44.475",0x10C01C9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03390,="11:49:44.505",0x10C02C1,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03391,="11:49:44.537",0x10C03BC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03392,="11:49:44.565",0x10C04B4,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03393,="11:49:44.595",0x10C05B0,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03394,="11:49:44.625",0x10C06A8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03395,="11:49:44.625",0x10C07A3,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03396,="11:49:44.655",0x10C089C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03397,="11:49:44.686",0x10C0997,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03398,="11:49:44.715",0x10C0A8F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03399,="11:49:44.746",0x10C0B87,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03400,="11:49:44.746",0x10C0C82,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03401,="11:49:44.775",0x10C0D49,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
03402,="11:49:44.775",0x10C0D4F,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
03403,="11:49:44.775",0x10C0D54,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
03404,="11:49:44.775",0x10C0D7B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03405,="11:49:44.805",0x10C0E76,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03406,="11:49:44.836",0x10C0F71,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03407,="11:49:44.865",0x10C1069,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03408,="11:49:44.895",0x10C1164,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03409,="11:49:44.895",0x10C125D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03410,="11:49:44.926",0x10C1357,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03411,="11:49:44.954",0x10C144F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03412,="11:49:44.985",0x10C1548,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03413,="11:49:45.015",0x10C1643,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03414,="11:49:45.046",0x10C173E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03415,="11:49:45.046",0x10C1836,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03416,="11:49:45.075",0x10C1932,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03417,="11:49:45.105",0x10C1A29,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03418,="11:49:45.136",0x10C1B25,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03419,="11:49:45.166",0x10C1C1C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03420,="11:49:45.195",0x10C1D18,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03421,="11:49:45.195",0x10C1E11,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03422,="11:49:45.224",0x10C1F0C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03423,="11:49:45.256",0x10C2003,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03424,="11:49:45.285",0x10C20B5,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
03425,="11:49:45.285",0x10C20BB,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03426,="11:49:45.285",0x10C20C1,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03427,="11:49:45.285",0x10C20FD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03428,="11:49:45.316",0x10C21F7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03429,="11:49:45.346",0x10C22F2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03430,="11:49:45.346",0x10C23EA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03431,="11:49:45.376",0x10C24E6,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03432,="11:49:45.406",0x10C25DD,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03433,="11:49:45.436",0x10C26D9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03434,="11:49:45.465",0x10C27D1,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03435,="11:49:45.495",0x10C28CD,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03436,="11:49:45.526",0x10C29C5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03437,="11:49:45.526",0x10C2ABD,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03438,="11:49:45.556",0x10C2BB8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03439,="11:49:45.586",0x10C2CB3,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03440,="11:49:45.615",0x10C2DAB,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03441,="11:49:45.644",0x10C2EA7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03442,="11:49:45.675",0x10C2F9E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03443,="11:49:45.675",0x10C309A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03444,="11:49:45.704",0x10C3192,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03445,="11:49:45.735",0x10C328E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03446,="11:49:45.765",0x10C3385,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03447,="11:49:45.765",0x10C3420,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
03448,="11:49:45.765",0x10C3426,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
03449,="11:49:45.765",0x10C342C,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
03450,="11:49:45.794",0x10C3481,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03451,="11:49:45.826",0x10C3578,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03452,="11:49:45.826",0x10C3674,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03453,="11:49:45.855",0x10C376D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03454,="11:49:45.886",0x10C3868,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03455,="11:49:45.916",0x10C3960,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03456,="11:49:45.945",0x10C3A5B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03457,="11:49:45.976",0x10C3B52,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03458,="11:49:45.976",0x10C3C4E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03459,="11:49:46.005",0x10C3D47,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03460,="11:49:46.035",0x10C3E42,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03461,="11:49:46.066",0x10C3F39,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03462,="11:49:46.096",0x10C4035,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03463,="11:49:46.096",0x10C412E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03464,="11:49:46.126",0x10C4229,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03465,="11:49:46.155",0x10C4320,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03466,="11:49:46.186",0x10C441C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03467,="11:49:46.215",0x10C4513,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03468,="11:49:46.245",0x10C460F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03469,="11:49:46.245",0x10C4707,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03470,="11:49:46.276",0x10C478D,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
03471,="11:49:46.276",0x10C4793,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03472,="11:49:46.276",0x10C4799,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03473,="11:49:46.276",0x10C4803,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03474,="11:49:46.305",0x10C48FB,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03475,="11:49:46.335",0x10C49F6,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03476,="11:49:46.365",0x10C4AEF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03477,="11:49:46.395",0x10C4BE9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03478,="11:49:46.425",0x10C4CE2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03479,="11:49:46.425",0x10C4DDD,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03480,="11:49:46.455",0x10C4ED5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03481,="11:49:46.485",0x10C4FD0,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03482,="11:49:46.516",0x10C50C8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03483,="11:49:46.544",0x10C51C4,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03484,="11:49:46.575",0x10C52BB,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03485,="11:49:46.575",0x10C53B7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03486,="11:49:46.605",0x10C54AF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03487,="11:49:46.635",0x10C55A8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03488,="11:49:46.665",0x10C56A3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03489,="11:49:46.695",0x10C579E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03490,="11:49:46.726",0x10C5895,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03491,="11:49:46.726",0x10C5991,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03492,="11:49:46.755",0x10C5A88,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03493,="11:49:46.785",0x10C5AF9,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
03494,="11:49:46.785",0x10C5AFE,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
03495,="11:49:46.785",0x10C5B04,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
03496,="11:49:46.785",0x10C5B85,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03497,="11:49:46.815",0x10C5C7C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03498,="11:49:46.844",0x10C5D78,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03499,="11:49:46.876",0x10C5E6F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03500,="11:49:46.876",0x10C5F6B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03501,="11:49:46.906",0x10C6063,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03502,="11:49:46.935",0x10C615F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 44 04 00 00 90 01 4A 01 
03503,="11:49:46.965",0x10C6257,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03504,="11:49:46.995",0x10C6352,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 44 04 00 00 8E 01 4A 01 
03505,="11:49:46.995",0x10C6449,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03506,="11:49:47.025",0x10C6545,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 44 04 00 00 8E 01 4A 01 
